Unidade Orçamentária;;UG Executora;;PT;Ação Governo;;Plano Orçamentário;;PTRES;PI;;Fonte SOF;Fonte Recursos;Esfera Orçamentária;;Categoria Econômica Despesa;;Grupo Despesa;;Elemento Despesa;;Natureza Despesa;;Natureza Despesa Detalhada;;Tipo NE CCor;;Modalidade Licitação NE CCor;;Inciso NE CCor;Dia Emissão NE CCor;Mês Emissão NE CCor;Ano Emissão NE CCor;Nota Empenho CCor;Núm. Processo NE CCor;Doc - Observação;Favorecido NE CCor;;DESPESAS EMPENHADAS (CONTROLE EMPENHO);DESPESAS LIQUIDADAS (CONTROLE EMPENHO);DESPESAS INSCRITAS EM RPNP (CONTROLE EMPENHO);DESPESAS PAGAS (CONTROLE EMPENHO);RESTOS A PAGAR PROCESSADOS INSCRITOS;RESTOS A PAGAR PROCESSADOS PAGOS;RESTOS A PAGAR PROCESSADOS A PAGAR;RESTOS A PAGAR NAO PROCESSADOS INSCRITOS;RESTOS A PAGAR NAO PROCESSADOS REINSCRITOS;RESTOS A PAGAR NAO PROCESSADOS CANCELADOS;RESTOS A PAGAR NAO PROCESSADOS LIQUIDADOS;RESTOS A PAGAR NAO PROCESSADOS PAGOS;RESTOS A PAGAR NAO PROCESSADOS A PAGAR;LIQUIDACOES TOTAIS (EXERCICIO E RPNP);PAGAMENTOS TOTAIS (EXERCICIO E RAP)
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF MANPRE;MANUTENCAO PREDIAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903996;OUTROS SERV.DE TERCEIROS PJ- PAGTO ANTECIPADO;1;ORDINARIO;09;SUPRIMENTO DE FUNDOS;03;22/09/2016;SET/2016;2016;070025000012016NE000385;00072914120166078100;2016NECT - SUPRIMENTO DE FUNDOS - SERVICOS.;25922084372;MARIA DALVA DE ALMEIDA;4.000,00;;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF MANPRE;MANUTENCAO PREDIAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903996;OUTROS SERV.DE TERCEIROS PJ- PAGTO ANTECIPADO;1;ORDINARIO;09;SUPRIMENTO DE FUNDOS;03;22/09/2016;SET/2016;2016;070025000012016NE000385;00072914120166078100;2016NECT - SUPRIMENTO DE FUNDOS - SERVICOS.                                   ANULACAO DO SALDO REMANESCENTE DE SUPRIMENTO DE FUNDOS.;25922084372;MARIA DALVA DE ALMEIDA;(3.526,30);;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF MANPRE;MANUTENCAO PREDIAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903996;OUTROS SERV.DE TERCEIROS PJ- PAGTO ANTECIPADO;1;ORDINARIO;09;SUPRIMENTO DE FUNDOS;03;22/09/2016;SET/2016;2016;070025000012016NE000385;00072914120166078100;CONCESSAO DE SUPRIMENTO DE FUNDOS A SERVIDORA MARIA DALVA DE ALMEIDA. PA 7291-41.2016.6.07.8100;25922084372;MARIA DALVA DE ALMEIDA;0,00;4.000,00;;4.000,00;;;;;;;;;;4.000,00;4.000,00
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF MANPRE;MANUTENCAO PREDIAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903996;OUTROS SERV.DE TERCEIROS PJ- PAGTO ANTECIPADO;1;ORDINARIO;09;SUPRIMENTO DE FUNDOS;03;22/09/2016;SET/2016;2016;070025000012016NE000385;00072914120166078100;CONCESSAO DE SUPRIMENTO DE FUNDOS A SERVIDORA MARIA DALVA DE ALMEIDA. PA 7291-41.2016.6.07.8100. RECLASSIFICACAO DA DESPESA.;25922084372;MARIA DALVA DE ALMEIDA;(473,70);(473,70);;(473,70);;;;;;;;;;(473,70);(473,70)
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF MANPRE;MANUTENCAO PREDIAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903996;OUTROS SERV.DE TERCEIROS PJ- PAGTO ANTECIPADO;1;ORDINARIO;09;SUPRIMENTO DE FUNDOS;03;22/09/2016;SET/2016;2016;070025000012016NE000385;00072914120166078100;DEVOLUCAO DO VALOR NAO UTILIZADO NO SUPRIMENTO DE FUNDOS, DA SERVIDORA MARIA DALVA DE ALMEIDA BARBOSA. PA SEI 0007291-41.2016.6.07.8100.;25922084372;MARIA DALVA DE ALMEIDA;0,00;(3.526,30);;(3.526,30);;;;;;;;;;(3.526,30);(3.526,30)
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF MANPRE;MANUTENCAO PREDIAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;92;DESPESAS DE EXERCICIOS ANTERIORES;339092;DESPESAS DE EXERCICIOS ANTERIORES;33909239;OUTROS SERVICOS DE TERCEIROS - PJ;1;ORDINARIO;12;PREGAO;-8;29/11/2016;NOV/2016;2016;070025000012016NE000650;00028051320166078100;13CT0009 - PRESTACAO DE SERVICOS DE MANUTENCAO DE APARELHOS DE AR CONDICIONADOCONTRATO Nº 09/13 - TERMO ADITIVO Nº 04 E APOSTILAMENTO Nº 02.                EXERCICIOS ANTERIORES.;00616789000100;REIMAQ ASSISTENCIA TECNICA DE DUPLICADORES EIRELI - EPP;4.402,75;;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF MANPRE;MANUTENCAO PREDIAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;92;DESPESAS DE EXERCICIOS ANTERIORES;339092;DESPESAS DE EXERCICIOS ANTERIORES;33909239;OUTROS SERVICOS DE TERCEIROS - PJ;1;ORDINARIO;12;PREGAO;-8;29/11/2016;NOV/2016;2016;070025000012016NE000650;00028051320166078100;PGTO NFS 612 E 613. SERVICOS MANUTENCAO DE AR-CONDICIONADO, NO MES DE NOVEMBRO/16 E REAJUSTE. RETENCAO 5,00 ISS (R$ 937,30). OPTANTE PELO SIMPLES NACIONAL. PA 3819-32.2016.6.07.8100.;00616789000100;REIMAQ ASSISTENCIA TECNICA DE DUPLICADORES EIRELI - EPP;0,00;4.402,75;;4.402,75;;;;;;;;;;4.402,75;4.402,75
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF MANPRE;MANUTENCAO PREDIAL;0127;CUSTAS E EMOLUMENTOS - PODER JUDICIARIO;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903916;MANUTENCAO E CONSERV. DE BENS IMOVEIS;5;GLOBAL;12;PREGAO;-8;12/07/2016;JUL/2016;2016;070025000012016NE000281;00029723020166078100;16CT0017 - PRESTACAO DE SERVICOS DE PINTURA.                                  CONTRATO Nº 17/2016;05559853000181;CASA DO CONSTRUTOR E CONSTRUTORA REALIZA EIRELI  - ME;64.153,77;;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF MANPRE;MANUTENCAO PREDIAL;0127;CUSTAS E EMOLUMENTOS - PODER JUDICIARIO;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903916;MANUTENCAO E CONSERV. DE BENS IMOVEIS;5;GLOBAL;12;PREGAO;-8;12/07/2016;JUL/2016;2016;070025000012016NE000281;00029723020166078100;16CT0017 - PRESTACAO DE SERVICOS DE PINTURA.                                  CONTRATO Nº 17/2016. ANULACAO PARA ALTERACAO DO VALOR.;05559853000181;CASA DO CONSTRUTOR E CONSTRUTORA REALIZA EIRELI  - ME;(64.153,77);;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF MANPRE;MANUTENCAO PREDIAL;0127;CUSTAS E EMOLUMENTOS - PODER JUDICIARIO;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903916;MANUTENCAO E CONSERV. DE BENS IMOVEIS;5;GLOBAL;12;PREGAO;-8;01/08/2016;AGO/2016;2016;070025000012016NE000306;00029723020166078100;16CT0017 - PRESTACAO DE SERVICOS DE PINTURA, CONFORME O CONTRATO Nº 17/2016.;05559853000181;CASA DO CONSTRUTOR E CONSTRUTORA REALIZA EIRELI  - ME;90.846,07;;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF MANPRE;MANUTENCAO PREDIAL;0127;CUSTAS E EMOLUMENTOS - PODER JUDICIARIO;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903916;MANUTENCAO E CONSERV. DE BENS IMOVEIS;5;GLOBAL;12;PREGAO;-8;01/08/2016;AGO/2016;2016;070025000012016NE000306;00029723020166078100;16CT0017 - PRESTACAO DE SERVICOS DE PINTURA, CONFORME O CONTRATO Nº 17/2016.  ANULACAO PARCIAL A PEDIDO DO EXECUTOR DO CONTRATO.;05559853000181;CASA DO CONSTRUTOR E CONSTRUTORA REALIZA EIRELI  - ME;(9.827,96);;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF MANPRE;MANUTENCAO PREDIAL;0127;CUSTAS E EMOLUMENTOS - PODER JUDICIARIO;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903916;MANUTENCAO E CONSERV. DE BENS IMOVEIS;5;GLOBAL;12;PREGAO;-8;01/08/2016;AGO/2016;2016;070025000012016NE000306;00029723020166078100;PAGTO NF 120. SERVICO DE PINTURA. RETENCAO 5,85 IMP FED (R$ 2.390,44) E ISS 2,00 (R$ 817,24). PA 7580-71.2016.;05559853000181;CASA DO CONSTRUTOR E CONSTRUTORA REALIZA EIRELI  - ME;0,00;40.862,20;;40.862,20;;;;;;;;;;40.862,20;40.862,20
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF MANPRE;MANUTENCAO PREDIAL;0127;CUSTAS E EMOLUMENTOS - PODER JUDICIARIO;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903916;MANUTENCAO E CONSERV. DE BENS IMOVEIS;5;GLOBAL;12;PREGAO;-8;01/08/2016;AGO/2016;2016;070025000012016NE000306;00029723020166078100;PAGTO NF 121. SERVICO DE PINTURA. RETENCAO 5,85 IMP FED (R$ 19.995,16) E ISS 2,00 (R$ 6.835,95 ). PA 7580-71.2016.;05559853000181;CASA DO CONSTRUTOR E CONSTRUTORA REALIZA EIRELI  - ME;0,00;26.817,65;;26.817,65;;;;;;;;;;26.817,65;26.817,65
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF MANPRE;MANUTENCAO PREDIAL;0127;CUSTAS E EMOLUMENTOS - PODER JUDICIARIO;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903916;MANUTENCAO E CONSERV. DE BENS IMOVEIS;5;GLOBAL;12;PREGAO;-8;01/08/2016;AGO/2016;2016;070025000012016NE000306;00029723020166078100;PAGTO NF 122. SERVICO DE PINTURA. RETENCAO 5,85 IMP FED (R$ 6.571,76) E ISS 2,00 (R$ 2.246,75 ). PA 7580-71.2016.;05559853000181;CASA DO CONSTRUTOR E CONSTRUTORA REALIZA EIRELI  - ME;0,00;13.338,26;;13.338,26;;;;;;;;;;13.338,26;13.338,26
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF VIGILA;VIGILANCIA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903703;VIGILANCIA OSTENSIVA;5;GLOBAL;12;PREGAO;-8;20/02/2015;FEV/2015;2015;070025000012015NE000092;29657/09;10CT0012 -  PRESTACAO DE SERVICOS DE VIGILANCIA ARMADA, CONFORME CONTRATO   Nº12/2010 - TERMO ADITIVO (N.º 05) E APOSTILAMENTO (N.º 02).CANCELAMENTO SALDO  REMANESCENTE DA NE 92/2015,RESTOS A PAGAR.;04689445000181;MULTSERV - SEGURANCA E VIGILANCIA PATRIMONIAL LTDA;;;;;;;;;;0,02;;;(0,02);;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF VIGILA;VIGILANCIA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903703;VIGILANCIA OSTENSIVA;5;GLOBAL;12;PREGAO;-8;20/02/2015;FEV/2015;2015;070025000012015NE000092;29657/09;NAO SE APLICA;04689445000181;MULTSERV - SEGURANCA E VIGILANCIA PATRIMONIAL LTDA;;;;;;;;115.705,08;;;;;115.705,08;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF VIGILA;VIGILANCIA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903703;VIGILANCIA OSTENSIVA;5;GLOBAL;12;PREGAO;-8;20/02/2015;FEV/2015;2015;070025000012015NE000092;29657/09;PGTO NF 239. SERVICOS VIGILANCIA ARMADA, NO MES DE DEZEMBRO/15. RETENCAO IMP FED 9,45 (R$ 10.934,13), ISS 5,00 (R$ 5.785,25) E INSS 11,00 (R$ 12.727,56). PA 25247/2010.;04689445000181;MULTSERV - SEGURANCA E VIGILANCIA PATRIMONIAL LTDA;;;;;;;;;;;115.705,06;115.705,06;(115.705,06);115.705,06;115.705,06
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF VIGILA;VIGILANCIA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903703;VIGILANCIA OSTENSIVA;5;GLOBAL;12;PREGAO;-8;25/01/2016;JAN/2016;2016;070025000012016NE000044;29657/09;10CT0012 - PRESTACAO DE SERVICOS DE VIGILANCIA ARMADA, CONFORME CONTRATO Nº   12/2010 - TERMO ADITIVO (Nº 08) E APOSTILAMENTO (Nº 03).;04689445000181;MULTSERV - SEGURANCA E VIGILANCIA PATRIMONIAL LTDA;332.957,37;;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF VIGILA;VIGILANCIA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903703;VIGILANCIA OSTENSIVA;5;GLOBAL;12;PREGAO;-8;25/01/2016;JAN/2016;2016;070025000012016NE000044;29657/09;10CT0012 - PRESTACAO DE SERVICOS DE VIGILANCIA ARMADA, CONFORME CONTRATO Nº   12/2010 - TERMO ADITIVO (Nº 08) E APOSTILAMENTO (Nº 04).                      ANULACAO PARCIAL PARA AJUSTE DE DOTACAO.;04689445000181;MULTSERV - SEGURANCA E VIGILANCIA PATRIMONIAL LTDA;(1.269,53);;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF VIGILA;VIGILANCIA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903703;VIGILANCIA OSTENSIVA;5;GLOBAL;12;PREGAO;-8;25/01/2016;JAN/2016;2016;070025000012016NE000044;29657/09;10CT0012 - PRESTACAO DE SERVICOS DE VIGILANCIA ARMADA, CONFORME CONTRATO Nº   12/2010 - TERMO ADITIVO (Nº 08) E APOSTILAMENTO (Nº 04). REFORCO.;04689445000181;MULTSERV - SEGURANCA E VIGILANCIA PATRIMONIAL LTDA;36.877,83;;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF VIGILA;VIGILANCIA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903703;VIGILANCIA OSTENSIVA;5;GLOBAL;12;PREGAO;-8;25/01/2016;JAN/2016;2016;070025000012016NE000044;29657/09;PGTO NF 246. SERVICOS VIGILANCIA ARMADA, NO MES DE JANEIRO/16. RETENCAO IMP FED 9,45 (R$ 10.934,13), ISS 5,00 (R$ 5.785,25) E INSS 11,00 (R$ 12.727,56). PA 25247/2010.;04689445000181;MULTSERV - SEGURANCA E VIGILANCIA PATRIMONIAL LTDA;0,00;115.705,06;;115.705,06;;;;;;;;;;115.705,06;115.705,06
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF VIGILA;VIGILANCIA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903703;VIGILANCIA OSTENSIVA;5;GLOBAL;12;PREGAO;-8;25/01/2016;JAN/2016;2016;070025000012016NE000044;29657/09;PGTO NF 257. SERVICOS VIGILANCIA ARMADA, NO MES DE FEVEREIRO/16. RETENCAO IMP FED 9,45 (R$ 10.934,13), ISS 5,00 (R$ 5.785,25) E INSS 11,00 (R$ 12.727,56). PA 25247/2010.;04689445000181;MULTSERV - SEGURANCA E VIGILANCIA PATRIMONIAL LTDA;0,00;115.705,06;;115.705,06;;;;;;;;;;115.705,06;115.705,06
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF VIGILA;VIGILANCIA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903703;VIGILANCIA OSTENSIVA;5;GLOBAL;12;PREGAO;-8;25/01/2016;JAN/2016;2016;070025000012016NE000044;29657/09;PGTO NF 307. SERVICOS VIGILANCIA ARMADA, REPACTUACAO DE 1/1/16 A 26/3/16. RETENCAO IMP FED 9,45 (R$ 3.404,11), ISS 5,00 (R$ 1.801,12) E INSS 11,00 (R$ 3.962,46). PA 25247/2010.;04689445000181;MULTSERV - SEGURANCA E VIGILANCIA PATRIMONIAL LTDA;0,00;35.608,30;;35.608,30;;;;;;;;;;35.608,30;35.608,30
