Unidade Orçamentária;;UG Executora;;PT;Ação Governo;;Plano Orçamentário;;PTRES;PI;;Fonte SOF;Fonte Recursos;Esfera Orçamentária;;Categoria Econômica Despesa;;Grupo Despesa;;Elemento Despesa;;Natureza Despesa;;Natureza Despesa Detalhada;;Tipo NE CCor;;Modalidade Licitação NE CCor;;Inciso NE CCor;Dia Emissão NE CCor;Mês Emissão NE CCor;Ano Emissão NE CCor;Nota Empenho CCor;Núm. Processo NE CCor;Doc - Observação;Favorecido NE CCor;;DESPESAS EMPENHADAS (CONTROLE EMPENHO);DESPESAS LIQUIDADAS (CONTROLE EMPENHO);DESPESAS INSCRITAS EM RPNP (CONTROLE EMPENHO);DESPESAS PAGAS (CONTROLE EMPENHO);RESTOS A PAGAR PROCESSADOS REINSCRITOS;RESTOS A PAGAR PROCESSADOS A PAGAR;RESTOS A PAGAR NAO PROCESSADOS INSCRITOS;RESTOS A PAGAR NAO PROCESSADOS REINSCRITOS;RESTOS A PAGAR NAO PROCESSADOS CANCELADOS;RESTOS A PAGAR NAO PROCESSADOS LIQUIDADOS;RESTOS A PAGAR NAO PROCESSADOS PAGOS;RESTOS A PAGAR NAO PROCESSADOS A PAGAR;LIQUIDACOES TOTAIS (EXERCICIO E RPNP);PAGAMENTOS TOTAIS (EXERCICIO E RAP)
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF AGUA;SERVICOS DE AGUA E ESGOTO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;92;DESPESAS DE EXERCICIOS ANTERIORES;339092;DESPESAS DE EXERCICIOS ANTERIORES;33909239;OUTROS SERVICOS DE TERCEIROS - PJ;1;ORDINARIO;07;INEXIGIBILIDADE;CP;16/02/2017;FEV/2017;2017;070025000012017NE000157;00001540820166078100;INEXISTENCIA DE AUTORIZACAO PARA PAGAMENTO POR PARTE DO                       ORDENADOR DE DESPESA E/OU GESTOR FINANCEIRO DA UNIDADE;00082024000137;COMPANHIA DE SANEAMENTO AMBIENTAL DO DISTRITO FEDERAL;0,00;0,00;;(1.335,30);;;;;;;;;0,00;(1.335,30)
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF AGUA;SERVICOS DE AGUA E ESGOTO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;92;DESPESAS DE EXERCICIOS ANTERIORES;339092;DESPESAS DE EXERCICIOS ANTERIORES;33909239;OUTROS SERVICOS DE TERCEIROS - PJ;1;ORDINARIO;07;INEXIGIBILIDADE;CP;16/02/2017;FEV/2017;2017;070025000012017NE000157;00001540820166078100;PAGTO DA FATURA 1263/1. FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO, DEZ/16 E JAN/17. RETENCAO DE 1,00 CSLL (R$ 86,34),3,00 (R$ 259,00)E 0,65 PIS/PASEP (R$ 56,12). PA 181-88.2016.;00082024000137;COMPANHIA DE SANEAMENTO AMBIENTAL DO DISTRITO FEDERAL;0,00;1.736,76;;3.072,06;;;;;;;;;1.736,76;3.072,06
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;06;DISPENSA DE LICITACAO;22;10/02/2017;FEV/2017;2017;070025000012017NE000127;00002534120176078100;2017NECT - FORNECIMENTO DE ENERGIA ELETRICA PARA CENTRAL DE ATENDIMENTO AO    ELEITOR DA CEILANDIA. CONTRATO CEB Nº 230/2016 - CUSD/CCER.;974133;CEB DISTRIBUICAO S/A;14.554,64;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;06;DISPENSA DE LICITACAO;22;10/02/2017;FEV/2017;2017;070025000012017NE000127;00002534120176078100;2017NECT - FORNECIMENTO DE ENERGIA ELETRICA PARA CENTRAL DE ATENDIMENTO AO    ELEITOR DA CEILANDIA. CONTRATO CEB Nº 230/2016 - CUSD/CCER.                   ANULACAO PARCIAL.;974133;CEB DISTRIBUICAO S/A;(252,76);;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;06;DISPENSA DE LICITACAO;22;10/02/2017;FEV/2017;2017;070025000012017NE000127;00002534120176078100;2017NECT - FORNECIMENTO DE ENERGIA ELETRICA PARA CENTRAL DE ATENDIMENTO AO    ELEITOR DA CEILANDIA. CONTRATO CEB Nº 230/2016 - CUSD/CCER.                   REFORCO.;974133;CEB DISTRIBUICAO S/A;656,02;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;06;DISPENSA DE LICITACAO;22;10/02/2017;FEV/2017;2017;070025000012017NE000127;00002534120176078100;PAGTO FATURAS DO MES DE ABRIL/17. FORNECIMENTO DE ENERGIA ELETRICA. RETENCAO 5,85 IMP FED (R$ 98,58). PA 1682-43.2017.;974133;CEB DISTRIBUICAO S/A;0,00;1.685,66;;1.685,66;;;;;;;;;1.685,66;1.685,66
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;06;DISPENSA DE LICITACAO;22;10/02/2017;FEV/2017;2017;070025000012017NE000127;00002534120176078100;PAGTO FATURAS DO MES DE AGOSTO/17. FORNECIMENTO DE ENERGIA ELETRICA. RETENCAO 5,85 IMP FED (R$ 84,88). PA 1682-43.2017.6.07.8100.;974133;CEB DISTRIBUICAO S/A;0,00;1.451,26;;1.451,26;;;;;;;;;1.451,26;1.451,26
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;06;DISPENSA DE LICITACAO;22;10/02/2017;FEV/2017;2017;070025000012017NE000127;00002534120176078100;PAGTO FATURAS DO MES DE JULHO/17. FORNECIMENTO DE ENERGIA ELETRICA. RETENCAO 5,85 IMP FED (R$ 80,55). PA 1682-43.2017.6.07.8100.;974133;CEB DISTRIBUICAO S/A;0,00;1.377,01;;1.377,01;;;;;;;;;1.377,01;1.377,01
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;06;DISPENSA DE LICITACAO;22;10/02/2017;FEV/2017;2017;070025000012017NE000127;00002534120176078100;PAGTO FATURAS DO MES DE JUNHO/17. FORNECIMENTO DE ENERGIA ELETRICA. RETENCAO 5,85 IMP FED (R$ 79,17). PA 1682-43.2017..;974133;CEB DISTRIBUICAO S/A;0,00;0,00;;79,17;;;;;;;;;0,00;79,17
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;06;DISPENSA DE LICITACAO;22;10/02/2017;FEV/2017;2017;070025000012017NE000127;00002534120176078100;PAGTO FATURAS DO MES DE JUNHO/17. FORNECIMENTO DE ENERGIA ELETRICA. RETENCAO 5,85 IMP FED (R$ 79,17). PA 1682-43.2017.6.07.8100.;974133;CEB DISTRIBUICAO S/A;0,00;1.353,84;;;;;;;;;;;1.353,84;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;06;DISPENSA DE LICITACAO;22;10/02/2017;FEV/2017;2017;070025000012017NE000127;00002534120176078100;PAGTO FATURAS DO MES DE JUNHO/17. FORNECIMENTO DE ENERGIA ELETRICA. RETENCAO 5,85 IMP FED (R$ 7917). PA 1682-43.2017.;974133;CEB DISTRIBUICAO S/A;0,00;0,00;;1.274,67;;;;;;;;;0,00;1.274,67
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;06;DISPENSA DE LICITACAO;22;10/02/2017;FEV/2017;2017;070025000012017NE000127;00002534120176078100;PAGTO FATURAS DO MES DE MAIO/17. FORNECIMENTO DE ENERGIA ELETRICA. RETENCAO 5,85 IMP FED (R$ 87,45). PA 1682-43.2017.;974133;CEB DISTRIBUICAO S/A;0,00;1.495,09;;1.495,09;;;;;;;;;1.495,09;1.495,09
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;06;DISPENSA DE LICITACAO;22;10/02/2017;FEV/2017;2017;070025000012017NE000127;00002534120176078100;PAGTO FATURAS DO MES DE MAR/17. FORNECIMENTO DE ENERGIA ELETRICA. RETENCAO 5,85 IMP FED (R$ 98,04). PA 1682-43.2017.;974133;CEB DISTRIBUICAO S/A;0,00;1.676,25;;1.676,25;;;;;;;;;1.676,25;1.676,25
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;06;DISPENSA DE LICITACAO;22;10/02/2017;FEV/2017;2017;070025000012017NE000127;00002534120176078100;PAGTO FATURAS DO MES DE NOVEMBRO/17 E ANTECIPACAO DEZEMBO/17. FORNECIMENTO DE ENERGIA ELETRICA. RETENCAO 5,85 IMP FED (R$ 105,40). PA 1682-43.2017.6.07.8100.;974133;CEB DISTRIBUICAO S/A;0,00;3.603,26;;3.603,26;;;;;;;;;3.603,26;3.603,26
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;06;DISPENSA DE LICITACAO;22;10/02/2017;FEV/2017;2017;070025000012017NE000127;00002534120176078100;PAGTO FATURAS DO MES DE OUTUBRO/17. FORNECIMENTO DE ENERGIA ELETRICA. RETENCAO 5,85 IMP FED (R$ 92,05). PA 1682-43.2017.6.07.8100.;974133;CEB DISTRIBUICAO S/A;0,00;1.573,96;;1.573,96;;;;;;;;;1.573,96;1.573,96
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;06;DISPENSA DE LICITACAO;22;10/02/2017;FEV/2017;2017;070025000012017NE000127;00002534120176078100;PAGTO FATURAS DO MES DE SETEMBRO/17. FORNECIMENTO DE ENERGIA ELETRICA. RETENCAO 5,85 IMP FED (R$ 43,36). PA 1682-43.2017.6.07.8100.;974133;CEB DISTRIBUICAO S/A;0,00;741,57;;741,57;;;;;;;;;741,57;741,57
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;07;INEXIGIBILIDADE;CP;26/01/2017;JAN/2017;2017;070025000012017NE000072;00002173320166078100;2017NECT - FORNECIMENTO DE ENERGIA ELETRICA - CONTRATO DE ADESAO.;974133;CEB DISTRIBUICAO S/A;1.104.000,00;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;07;INEXIGIBILIDADE;CP;26/01/2017;JAN/2017;2017;070025000012017NE000072;00002173320166078100;2017NECT - FORNECIMENTO DE ENERGIA ELETRICA - CONTRATO DE ADESAO.             ANULACAO PARCIAL.;974133;CEB DISTRIBUICAO S/A;(96.941,48);;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;07;INEXIGIBILIDADE;CP;26/01/2017;JAN/2017;2017;070025000012017NE000072;00002173320166078100;2017NECT - FORNECIMENTO DE ENERGIA ELETRICA - CONTRATO DE ADESAO. REFORCO.;974133;CEB DISTRIBUICAO S/A;31.324,02;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;07;INEXIGIBILIDADE;CP;26/01/2017;JAN/2017;2017;070025000012017NE000072;00002173320166078100;ANTECIPACAO DE PAGTO FATURAS DO MES DE DEZEMBRO/17. FORNECIMENTO DE ENERGIA ELETRICA. PA 0443-38.2016.6.07.8100.;974133;CEB DISTRIBUICAO S/A;0,00;91.185,72;;91.185,72;;;;;;;;;91.185,72;91.185,72
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;07;INEXIGIBILIDADE;CP;26/01/2017;JAN/2017;2017;070025000012017NE000072;00002173320166078100;PAGTO FATURAS DO MES DE ABR/17. FORNECIMENTO DE ENERGIA ELETRICA. RETENCAO 5,85 IMP FED (R$ 5.214,23). PA 0443-38.2016.6.07.8100.;974133;CEB DISTRIBUICAO S/A;0,00;89.141,66;;89.141,66;;;;;;;;;89.141,66;89.141,66
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;07;INEXIGIBILIDADE;CP;26/01/2017;JAN/2017;2017;070025000012017NE000072;00002173320166078100;PAGTO FATURAS DO MES DE AGOSTO/17. FORNECIMENTO DE ENERGIA ELETRICA. RETENCAO 5,85 IMP FED (R$ 4.425,21). PA 0443-38.2016.6.07.8100.;974133;CEB DISTRIBUICAO S/A;0,00;75.650,62;;71.225,41;;;;;;;;;75.650,62;71.225,41
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF ENERGI;ENERGIA ELETRICA;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903943;SERVICOS DE ENERGIA ELETRICA;3;ESTIMATIVO;07;INEXIGIBILIDADE;CP;26/01/2017;JAN/2017;2017;070025000012017NE000072;00002173320166078100;PAGTO FATURAS DO MES DE FEV/17. FORNECIMENTO DE ENERGIA ELETRICA. RETENCAO 5,85 IMP FED (R$ 4.779,63). PA 0443-38.2016.6.07.8100.;974133;CEB DISTRIBUICAO S/A;0,00;79.668,01;;79.668,01;;;;;;;;;79.668,01;79.668,01
