Unidade Orçamentária;;UG Executora;;PT;Ação Governo;;Plano Orçamentário;;PTRES;PI;;Fonte SOF;Fonte Recursos;Esfera Orçamentária;;Categoria Econômica Despesa;;Grupo Despesa;;Elemento Despesa;;Natureza Despesa;;Natureza Despesa Detalhada;;Tipo NE CCor;;Modalidade Licitação NE CCor;;Inciso NE CCor;Dia Emissão NE CCor;Mês Emissão NE CCor;Ano Emissão NE CCor;Nota Empenho CCor;Núm. Processo NE CCor;Doc - Observação;Favorecido NE CCor;;DESPESAS EMPENHADAS (CONTROLE EMPENHO);DESPESAS LIQUIDADAS (CONTROLE EMPENHO);DESPESAS PAGAS (CONTROLE EMPENHO);RESTOS A PAGAR PROCESSADOS REINSCRITOS;RESTOS A PAGAR PROCESSADOS A PAGAR;RESTOS A PAGAR NAO PROCESSADOS INSCRITOS;RESTOS A PAGAR NAO PROCESSADOS REINSCRITOS;RESTOS A PAGAR NAO PROCESSADOS CANCELADOS;RESTOS A PAGAR NAO PROCESSADOS LIQUIDADOS;RESTOS A PAGAR NAO PROCESSADOS PAGOS;RESTOS A PAGAR NAO PROCESSADOS A PAGAR;LIQUIDACOES TOTAIS (EXERCICIO E RPNP);PAGAMENTOS TOTAIS (EXERCICIO E RAP)
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI MATDAD;MATERIAL DE PROCESSAMENTO DE DADOS;0127;CUSTAS E EMOLUMENTOS - PODER JUDICIARIO;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;339030;MATERIAL DE CONSUMO;33903017;MATERIAL DE TIC - MATERIAL DE CONSUMO;1;ORDINARIO;12;PREGAO;-8;19/03/2018;MAR/2018;2018;070025000012018NE000169;00038857520176078100;PGTO NF 11. MATERIAL DE PROCESSAMENTO DE DADOS. OPTANTE PELO SIMPLES. PA 3885-75.2017;27514080000150;I. A. DE SOUZA - ME;0,00;1.256,04;1.256,04;;;;;;;;;1.256,04;1.256,04
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI MATDAD;MATERIAL DE PROCESSAMENTO DE DADOS;0127;CUSTAS E EMOLUMENTOS - PODER JUDICIARIO;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;339030;MATERIAL DE CONSUMO;33903017;MATERIAL DE TIC - MATERIAL DE CONSUMO;1;ORDINARIO;12;PREGAO;-8;26/03/2018;MAR/2018;2018;070025000012018NE000192;00038849020176078100;2018NECT - AQUISICAO DE MATERIAIS DE CONSUMO(CARTUCHO E UNIDADE FOTOCONDUTOR),CONF.ARP Nº 7/2017 - PREGAO PRESENCIAL Nº 9/2017. O TERMO DE REFERENCIA DA CONTRATACAO INTEGRA A NE, INDEPENDENTE DE TRANSCRICAO.;72578586000187;OFFICE SERVICE EQUIPAMENTOS E SERV P/ESCRITORIOS LTDA;3.252,00;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI MATDAD;MATERIAL DE PROCESSAMENTO DE DADOS;0127;CUSTAS E EMOLUMENTOS - PODER JUDICIARIO;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;339030;MATERIAL DE CONSUMO;33903017;MATERIAL DE TIC - MATERIAL DE CONSUMO;1;ORDINARIO;12;PREGAO;-8;26/03/2018;MAR/2018;2018;070025000012018NE000192;00038849020176078100;PAGTO NF 15310. AQUISICAO MATERIAL CONSUMO (PROCESSAMENTO DE DADOS). OPTANTE PELO SIMPLES. PA 3884-90.2017;72578586000187;OFFICE SERVICE EQUIPAMENTOS E SERV P/ESCRITORIOS LTDA;0,00;3.252,00;3.252,00;;;;;;;;;3.252,00;3.252,00
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI MATDAD;MATERIAL DE PROCESSAMENTO DE DADOS;0127;CUSTAS E EMOLUMENTOS - PODER JUDICIARIO;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;339030;MATERIAL DE CONSUMO;33903017;MATERIAL DE TIC - MATERIAL DE CONSUMO;1;ORDINARIO;12;PREGAO;-8;26/03/2018;MAR/2018;2018;070025000012018NE000192;00038849020176078100;PAGTO NF 15310. AQUISICAO MATERIAL CONSUMO (PROCESSAMENTO DE DADOS). OPTANTE PELO SIMPLES. PA 3884-90.2017. ŽACERTO PARA RECLASSIFICACAO DA CONTA DE ESTOQUE.;72578586000187;OFFICE SERVICE EQUIPAMENTOS E SERV P/ESCRITORIOS LTDA;0,00;0,00;0,00;;;;;;;;;0,00;0,00
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI MATDAD;MATERIAL DE PROCESSAMENTO DE DADOS;0127;CUSTAS E EMOLUMENTOS - PODER JUDICIARIO;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;339030;MATERIAL DE CONSUMO;33903017;MATERIAL DE TIC - MATERIAL DE CONSUMO;1;ORDINARIO;12;PREGAO;-8;16/04/2018;ABR/2018;2018;070025000012018NE000211;00038822320176078100;2018NECT - AQUISICAO DE MATERIAIS DE CONSUMO (CARTUCHOS, CILINDRO P/ BROTHER EKIT FUSOR), CONF. ARP Nº 7/2017 - PREGAO PRESENCIAL Nº 9/2017. O TERMO DE REFERENCIA DA CONTRATACAO INTEGRA A NE, INDEPENDENTE DE TRANSCRICAO.;03038875000170;PLENA INFORMATICA LTDA - EPP;22.979,00;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI MATDAD;MATERIAL DE PROCESSAMENTO DE DADOS;0127;CUSTAS E EMOLUMENTOS - PODER JUDICIARIO;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;339030;MATERIAL DE CONSUMO;33903017;MATERIAL DE TIC - MATERIAL DE CONSUMO;1;ORDINARIO;12;PREGAO;-8;16/04/2018;ABR/2018;2018;070025000012018NE000211;00038822320176078100;PGTO NF 1677. MATERIAL DE CONSUMO (PROCESSAMENTO DE DADOS). OPTANTE PELO SIMPLES. PA 3882-23.2018;03038875000170;PLENA INFORMATICA LTDA - EPP;0,00;22.979,00;22.979,00;;;;;;;;;22.979,00;22.979,00
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI SERDAD;SERVICOS DE PROCESSAMENTO DE DADOS;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903948;SERVICO DE SELECAO E TREINAMENTO;1;ORDINARIO;12;PREGAO;-8;06/12/2017;DEZ/2017;2017;070025000012017NE000642;00055892620176078100;NAO SE APLICA;02213325000188;PLUGNET COMERCIO E REPRESENTACOES LTDA.;;;;;;7.200,00;;;;;7.200,00;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI SERDAD;SERVICOS DE PROCESSAMENTO DE DADOS;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903957;SERVICOS TECNICOS PROFISSIONAIS DE T.I.;3;ESTIMATIVO;12;PREGAO;-8;24/01/2017;JAN/2017;2017;070025000012017NE000060;00039336820166078100;NAO SE APLICA;01644731000132;CTIS TECNOLOGIA S.A;;;;;;20.912,94;;;;;20.912,94;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI SERDAD;SERVICOS DE PROCESSAMENTO DE DADOS;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903957;SERVICOS TECNICOS PROFISSIONAIS DE T.I.;3;ESTIMATIVO;12;PREGAO;-8;24/01/2017;JAN/2017;2017;070025000012017NE000060;00039336820166078100;PAGTO NF 87634. SERVICOS DE INFORMATICA NA AREA DE SUSTENTACAO DE SISTEMAS DE INFORMACAO, NO PERIODO DE 26/12/17 A 8/1/18. RETENCAO IMP FED 9,45 (R$ 2.023,29),ISS 5,00 (R$ 1.070,52) E 3,50 DE INSS (R$ 749,37). PA 4008-10.2016.6.07.8100.;01644731000132;CTIS TECNOLOGIA S.A;;;;;;;;;9.646,48;9.646,48;(9.646,48);9.646,48;9.646,48
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI TELEPR;TELEPROCESSAMENTO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903997;COMUNICACAO DE DADOS;5;GLOBAL;12;PREGAO;-8;21/02/2017;FEV/2017;2017;070025000012017NE000168;00044195320166078100;NAO SE APLICA;02558157000162;TELEFONICA BRASIL S.A.;;;;;;43.770,98;;;;;43.770,98;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI TELEPR;TELEPROCESSAMENTO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;339040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;33904013;COMUNICACAO DE DADOS E REDES EM GERAL;5;GLOBAL;12;PREGAO;-8;30/01/2018;JAN/2018;2018;070025000012018NE000080;00020984520166078100;16CT0013 - PRESTACAO DE SERVICOS DE TELECOMUNICACOES PARA PROVER A COMUNICACAODE DADOS ENTRE O TRE-DF E OS CARTORIOS ELEITORAIS LOCALIZADOS NO DF,  CONFORMEO PREGAO ELETRONICO Nº 11/16. CONTRATO Nº 13/16. TERMO ADITIVO 01. REFORCO.;02558157000162;TELEFONICA BRASIL S.A.;38.304,00;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI TELEPR;TELEPROCESSAMENTO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;339040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;33904013;COMUNICACAO DE DADOS E REDES EM GERAL;5;GLOBAL;12;PREGAO;-8;30/01/2018;JAN/2018;2018;070025000012018NE000080;00020984520166078100;16CT0013 - PRESTACAO DE SERVICOS DE TELECOMUNICACOES PARA PROVER A COMUNICACAODE DADOS ENTRE O TRE-DF E OS CARTORIOS ELEITORAIS LOCALIZADOS NO DF,  CONFORMEO PREGAO ELETRONICO SRP Nº 11/2016. CONTRATO Nº 13/2016.;02558157000162;TELEFONICA BRASIL S.A.;161.612,16;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI TELEPR;TELEPROCESSAMENTO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;339040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;33904013;COMUNICACAO DE DADOS E REDES EM GERAL;5;GLOBAL;12;PREGAO;-8;26/03/2018;MAR/2018;2018;070025000012018NE000194;00020984520166078100;16CT0012 - PRESTACAO DE SERVICOS DE TELECOMUNICACOES PARA PROVER A COMUNICACAODE DADOS ENTRE O TRE-DF E OS CARTORIOS ELEITORAIS LOCALIZADOS NO DF,  CONFORMEO PREGAO ELETRONICO Nº 11/16. CONTRATO Nº 12/16.;40432544000147;CLARO S.A.;688.848,84;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI TELEPR;TELEPROCESSAMENTO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;339040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;33904014;TELEFONIA FIXA E MOVEL - PACOTE DE COMUNICACAO DE DADOS;3;ESTIMATIVO;12;PREGAO;-8;25/01/2018;JAN/2018;2018;070025000012018NE000071;00023329020176078100;17CT0019 - PRESTACAO DE SERV.DE TELEFONIA MOVEL PESSOAL (SMP), CONFORME CONTRATO Nº 19/2017. ADESAO A ARP Nº 13/ESG/2016 DO PREGAO ELETRONICO DA ESCOLA SUPERIOR DE GUERRA Nº 02/ESG/2016. TERMO ADITIVO Nº 01. REFORCO.;40432544000147;CLARO S.A.;10.000,00;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI TELEPR;TELEPROCESSAMENTO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;339040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;33904014;TELEFONIA FIXA E MOVEL - PACOTE DE COMUNICACAO DE DADOS;3;ESTIMATIVO;12;PREGAO;-8;25/01/2018;JAN/2018;2018;070025000012018NE000071;00023329020176078100;17CT0019 - PRESTACAO DE SERV.DE TELEFONIA MOVEL PESSOAL (SMP), CONFORME CONTRATO Nº 19/2017. ADESAO A ATA DE REGISTRO DE PRECOS Nº 13/ESG/2016 DO  PREGAO E-LETRONICO DA ESCOLA SUPERIOR DE GUERRA Nº 02/ESG/2016.;40432544000147;CLARO S.A.;8.000,00;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AREA AQISOF;FUNCMANUTGER-AREA - AQ. DE SOFTWARE;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;449039;OUTROS SERVICOS DE TERCEIROS- PESSOA JURIDICA;44903993;AQUISICAO DE SOFTWARE;1;ORDINARIO;12;PREGAO;-8;04/10/2017;OUT/2017;2017;070025000012017NE000447;00040190520176078100;NAO SE APLICA;03263975000109;SYSTECH SISTEMAS E TECNOLOGIA EM INFORMATICA LTDA;;;;;;24.388,00;;;;;24.388,00;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AREA AQISOF;FUNCMANUTGER-AREA - AQ. DE SOFTWARE;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;449040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;44904005;AQUISICAO DE SOFTWARE PRONTO;5;GLOBAL;07;INEXIGIBILIDADE;CP;01/02/2018;FEV/2018;2018;070025000012018NE000088;00021763920166078100;15CR0012 - FORNECIMENTO DE LICENCAS DE USO - DRS PLENARIO COM SERVICO DE SUPORTE TECNICO E ATUALIZACAO DE VERSAO. CARTA-CONTRATO Nº 12/2015 - TERMO  ADITIVONº 02 - APOSTILAMENTO Nº 02.;01276330000177;KENTA INFORMATICA SA;27.601,92;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AREA AQISOF;FUNCMANUTGER-AREA - AQ. DE SOFTWARE;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;449040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;44904005;AQUISICAO DE SOFTWARE PRONTO;5;GLOBAL;07;INEXIGIBILIDADE;CP;01/02/2018;FEV/2018;2018;070025000012018NE000088;00021763920166078100;PAGTO NF 144. LICENCA DE USO DE SOFTWARE DRS NO PLENARIO, FEVEREIRO/2018. RETENCAO 9,45 IMP FED (R$ 289,82). PA 3126-48.2016;01276330000177;KENTA INFORMATICA SA;0,00;3.066,88;3.066,88;;;;;;;;;3.066,88;3.066,88
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AREA AQISOF;FUNCMANUTGER-AREA - AQ. DE SOFTWARE;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;449040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;44904005;AQUISICAO DE SOFTWARE PRONTO;5;GLOBAL;07;INEXIGIBILIDADE;CP;01/02/2018;FEV/2018;2018;070025000012018NE000088;00021763920166078100;PAGTO NF 208. LICENCA DE USO DE SOFTWARE DRS NO PLENARIO, MARCO/2018. RETENCAO 9,45 IMP FED (R$ 289,82). PA 3126-48.2016;01276330000177;KENTA INFORMATICA SA;0,00;3.066,88;3.066,88;;;;;;;;;3.066,88;3.066,88
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AREA AQISOF;FUNCMANUTGER-AREA - AQ. DE SOFTWARE;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;449040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;44904005;AQUISICAO DE SOFTWARE PRONTO;5;GLOBAL;07;INEXIGIBILIDADE;CP;01/02/2018;FEV/2018;2018;070025000012018NE000088;00021763920166078100;PAGTO NF 77. LICENCA DE USO DE SOFTWARE DRS NO PLENARIO, JANEIRO/2018. RETENCAO 9,45 IMP FED (R$ 289,82). PA 3126-48.2016;01276330000177;KENTA INFORMATICA SA;0,00;3.066,88;3.066,88;;;;;;;;;3.066,88;3.066,88
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AREA PERMAN;FUNCMANUTGER-AREA - OUTROS PERMANENTES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;449052;EQUIPAMENTOS E MATERIAL PERMANENTE;44905212;APARELHOS E UTENSILIOS DOMESTICOS;1;ORDINARIO;12;PREGAO;-8;21/11/2017;NOV/2017;2017;070025000012017NE000568;00057105420176078100;NAO SE APLICA;19127086000146;D A ARAGAO COMERCIO - ME;;;;;;169.134,14;;;;;169.134,14;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AREA PERMAN;FUNCMANUTGER-AREA - OUTROS PERMANENTES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;449052;EQUIPAMENTOS E MATERIAL PERMANENTE;44905218;COLECOES E MATERIAIS BIBLIOGRAFICOS;1;ORDINARIO;12;PREGAO;-8;27/07/2017;JUL/2017;2017;070025000012017NE000356;00003279520176078100;NAO SE APLICA;11311279000140;EUNICE MARIA GONCALVES DE OLIVEIRA - ME;;;;;;574,59;;;;;574,59;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AREA PERMAN;FUNCMANUTGER-AREA - OUTROS PERMANENTES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;449052;EQUIPAMENTOS E MATERIAL PERMANENTE;44905218;COLECOES E MATERIAIS BIBLIOGRAFICOS;1;ORDINARIO;12;PREGAO;-8;27/07/2017;JUL/2017;2017;070025000012017NE000356;00003279520176078100;RECOLHIMENTO EVENTUAL R$ 574,59  POR ATRASO DO OBJETO DA NF 5273. PA 0327-95.2017.6.07.8100;11311279000140;EUNICE MARIA GONCALVES DE OLIVEIRA - ME;;;;;;;;;574,59;574,59;(574,59);574,59;574,59
